 2502 ; Лот монет СССР: 10,5,3,2,1 копейка (5 шт.) + два жетона. Пластиковая упаковка вскрыта ; 1975 ;  ; Cu-Ni,Cu-Zn,Al ; XF+/AU ; 19 ; focus ; 312 
 2503 ; Лот монет Банка России (Сочи-2014) 25 руб (3шт) ; 2011-2018 ;  ; Cu-Ni ; AU ; 40 ; ALEKCIH ; 852 
 2504 ; Лот монет Банка России (Белозерск, Устюг, Вологда) 10 руб (3шт) ; 2007-2012 ;  ; Би/м ; AU ; 41 ; $KoKoS$ ; 359 
 2505 ; Лот монет Банка России (Юрьевец, Брянск) 10 руб (2шт) ; 2010 ;  ; Би/м ; AU ; 64 ; ALEKCIH ; 140 
 2506 ; Лот монет СССР (Олимпиада Барселона): 1 руб (6шт) ; 1991 ;  ; Cu-Ni ; Proof ; 77 ; dimam_kz ; 6439 
 2507 ; Лот монет Банка России: 5 рублей (2шт). РИО, РГО. Буклет ; 2015,2016 ;  ; Ni/St ; AU ; 29 ; dimam_kz ; 41 
 2508 ; Лот монет Банка России (ФИФА) 25 руб (3шт) ; 2018 ;  ; Cu-Ni ; AU ; 13 ; Eichhörnchen ; 101 
 2509 ; Лот монет Банка России: 5 коп (24шт) ; 1997-2009 ;  ; Cu-Ni ; VF/AU ; 15 ; yuri.gruzdev ; 67 
 2510 ; Лот монет СССР: 3 коп (27шт) ; 1961-1991 ;  ; Cu-Zn ; F-VF/AU ; 27 ; Vaserd ; 92 
 2511 ; Лот монет СССР: 2 коп (30шт) ; 1961-1991 ;  ; Cu-Zn ; VF/AU ; 33 ; Vaserd ; 114 
 2512 ; Лот монет СССР: 10,50 коп,1,5,10,20,50,100 руб (25шт) ; 1991-1993 ;  ; Cu-Zn Cu-Ni ; VF/AU ; 11 ; kalita ; 51 
 2513 ; Лот монет СССР: 1 коп (28шт) ; 1961-1991 ;  ; Cu-Zn ; VF/AU ; 19 ; Мерен ; 89 
 2514 ; Лот монет СССР: 20 коп (17шт) ; 1961-1991 ;  ; Cu-Ni ; VF/AU ; 9 ; apach ; 57 
 2515 ; Лот монет СССР: 15 коп (18шт) ; 1961-1991 ;  ; Cu-Ni ; VF/AU ; 5 ; konstantin I ; 26 
 2516 ; Лот монет Банка России (юбилейные) 10 руб (144шт) ; 2011-2014 ;  ; Лат/St ; VF-XF/AU ; 45 ; avgo ; 1419 
 2517 ; Лот монет Банка России 50,10,1 коп (49шт) ; 1997-2015 ;  ; Cu-Zn Cu-Ni ; AU ; 15 ; yuri.gruzdev ; 207 
 2518 ; Лот монет Банка России (75 лет полного освобождения Ленинграда Амурская обл Ржев): 25,10 руб (12шт) ; 2011-2019 ;  ; Cu-Ni Би/м Лат ; AU ; 23 ; $KoKoS$ ; 276 
 2519 ; Лот монет СССР: 10 коп (25шт) ; 1961-1991 ;  ; Cu-Ni ; VF/AU ; 5 ; apach ; 45 
 2420 ; 3 копейки ; 1938 ;  ; Br ; F-VF ; 3 ; Serega-500 ; 54 
 2421 ; 3 копейки ; 1941 ;  ; Br ; F ; 7 ; voron-74-47 ; 27 
 2422 ; 3 копейки ; 1949 ;  ; Br ; F-VF ; 11 ; Meshok ; 46 
 2423 ; 2 копейки ; 1941 ;  ; Br ; F-VF ; 34 ; heavy_fly ; 99 
 2424 ; 2 копейки ; 1945 ;  ; Br ; VF ; 13 ; nadyamin12 ; 169 
 2425 ; 1 копейка ; 1964 ;  ; Cu-Zn ; VF- ; 7 ; kalita ; 72 
 2426 ; 5 копеек Аверс/реверс 80 градусов ; 1985 ;  ; Cu-Zn ; VF ; 19 ; heavy_fly ; 165 
 2427 ; 10 копеек Аверс/реверс 45 градусов ; 1957 ; В венке герба 15 лент ; Ni ; VF+ ; 25 ; heavy_fly ; 165 
 2428 ; 3 копейки ; 1930 ; В СССР С вытянуты, шт.20 коп.1924 ; Br ; F ; 36 ; A2KOT ; 236 
 2429 ; 2 копейки ; 1970 ;  ; Cu-Zn ; AU ; 9 ; konstk2 ; 45 
 2430 ; 2 копейки ; 1976 ;  ; Cu-Zn ; AU ; 19 ; konstk2 ; 91 
 2431 ; 3 копейки ; 1941 ;  ; Br ; AU ; 28 ; konstk2 ; 793 
 2432 ; 3 копейки ; 1972 ;  ; Cu-Zn ; AU ; 36 ; mordvin ; 184 
 2433 ; 5 копеек ; 1980 ;  ; Cu-Zn ; AU ; 35 ; mordvin ; 114 
 2434 ; 3 копейки ; 1976 ;  ; Cu-Zn ; AU ; 30 ; konstk2 ; 106 
 2435 ; 1 рубль ; 1989 ;  ; Cu-Ni ; AU ; 9 ; kuzmichevem ; 181 
 2436 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF/AU ; 23 ; kvl9293 ; 135 
 2437 ; 2 копейки ; 1934 ;  ; Br ; F-VF ; 2 ; aleks1753 ; 3 
 2438 ; 2 копейки ; 1935 ;  ; Br ; F ; 11 ; Meshok ; 46 
 2439 ; 2 копейки ; 1935 ;  ; Br ; F-VF ; 5 ; Meshok ; 57 
 2440 ; 2 копейки ; 1935 ;  ; Br ; VF ; 7 ; Serega-500 ; 56 
 2441 ; 2 копейки ; 1965 ;  ; Cu-Zn ; VF- ; 7 ; voron-74-47 ; 33 
 2442 ; 2 копейки ; 1962 ;  ; Cu-Zn ; VF ; 11 ; Moryak ; 38 
 2443 ; 3 копейки ; 1962 ;  ; Cu-Zn ; VF+ ; 38 ; Moryak ; 375 
 2444 ; 3 копейки ; 1966 ;  ; Cu-Zn ; VF ; 19 ; ATF72 ; 82 
 2445 ; 3 копейки ; 1975 ;  ; Cu-Zn ; VF+ ; 5 ; Vaserd ; 34 
 2446 ; 3 копейки ; 1968 ;  ; Cu-Zn ; VF+ ; 17 ; ATF72 ; 30 
 2447 ; 15 копеек ; 1932 ;  ; Ni ; VF- ; 3 ; Vaserd ; 17 
 2448 ; 3 копейки ; 1934 ;  ; Br ; F ; 15 ; г.а.в ; 81 
 2449 ; 1 копейка ; 1927 ;  ; Br ; F-VF ; 30 ; kultan ; 125 
 2450 ; 25 рублей. Дед мороз и лето Буклет ; 2019 ;  ; Cu-Ni ; AU ; 29 ; Galagan1978 ; 466 
 2451 ; 25 рублей. Армейские международные игры Буклет ; 2018 ;  ; Cu-Ni ; AU ; 38 ; antonio77 ; 261 
 2452 ; 10 рублей. 75 лет Великой победы Буклет ; 2020 ;  ; Би/м ; AU ; 26 ; v1asov ; 87 
 2453 ; 25 рублей. 25-летие конституции Буклет ; 2018 ;  ; Cu-Ni ; AU ; 20 ; kadja20083 ; 70 
 2454 ; 10 рублей. 75 лет Великой Победы. Буклет ; 2020 ;  ; Би/м ; AU ; 10 ; dimam_kz ; 83 
 2455 ; 25 рублей. Блистер ; 2018 ; ММД FIFA WORLD CUP RUSSIA 2018 цветная ; Cu-Ni ; Unc ; 45 ; прохожий ; 399 
 2456 ; 25 рублей ; 2018 ; ММД Армейские международные игры ; Cu-Ni ; AU ; 16 ; Сhatsky ; 260 
 2457 ; 25 рублей. Бременские музыканты. Буклет ; 2019 ;  ; Cu-Ni ; XF+/AU ; 21 ; Сhatsky ; 360 
 2458 ; 25 рублей. 75 лет полного освобождения Ленинграда Буклет ; 2019 ;  ; Cu-Ni ; AU ; 17 ; antonio77 ; 90 
 2459 ; 5 рублей Крымский мост Буклет ; 2016 ;  ; Ni/St ; AU ; 22 ; antonio77 ; 65 
 2460 ; 25 рублей. Бременские музыканты Буклет ; 2019 ;  ; Cu-Ni ; AU ; 18 ; Охотник007 ; 313 
 2461 ; 25 рублей. Дед мороз и лето. Буклет ; 2019 ;  ; Cu-Ni ; AU ; 25 ; Сhatsky ; 402 
 2462 ; 25 рублей. Блистер ; 2011 ; СПМД Сочи 2014. Эмблема игр цветная ; Cu-Ni ; Unc ; 12 ; Terem ; 309 
 2463 ; 25 рублей. Буклет ; 2011 ; СПМД Сочи 2014. Эмблема игр цветная ; Cu-Ni ; Unc ; 29 ; an78gg ; 318 
 2464 ; 25 рублей 25 лет Конституции Буклет ; 2018 ;  ; Cu-Ni ; AU ; 35 ; aleks1753 ; 74 
 2465 ; 25 рублей 75 лет полного освобождения Ленинграда Буклет ; 2019 ;  ; Cu-Ni ; AU ; 16 ; ByVic ; 36 
 2466 ; Набор монет Банка России (Министерства) 10 руб (7шт) + жетон ; 2002 ;  ; Би/м ; AU ; 66 ; Волчек ; 4812 
 2467 ; Набор монет Банка России (200 лет Отечественной войны 1812г): 10,5,2 руб (28шт) Буклет ; 2012 ;  ; Лат/St Ni/St ; AU ; 43 ; nicola59 ; 464 
 2468 ; Альбом монет Банка России (70 лет победы) 5,10 руб (26шт) ;  ;  ; Би/м Ni/St ; AU ; 36 ; nicola59 ; 422 
 2469 ; Альбом монет Банка России (Сочи-2014) 25 руб (4шт) ; 2011-2014 ;  ; Cu-Ni ; AU ; 27 ; ALEKCIH ; 118 
 2370 ; 1 копейка ; 1927 ;  ; Br ; F+ ; 19 ; Нельсон ; 124 
 2371 ; 1 копейка ; 1928 ;  ; Br ; VF ; 11 ; Serega-500 ; 108 
 2372 ; 1 копейка ; 1930 ;  ; Br ; VF- ; 17 ; nikki999 ; 138 
 2373 ; 1 копейка ; 1929 ;  ; Br ; F-VF ; 39 ; Коллекционер СНГ ; 258 
 2374 ; 1 копейка ; 1938 ;  ; Br ; F-VF ; 9 ; Serega-500 ; 22 
 2375 ; 1 копейка ; 1941 ;  ; Br ; F+ ; 46 ; yuve ; 221 
 2376 ; 5 копеек ; 1930 ;  ; Br ; F+ ; 18 ; Нельсон ; 46 
 2377 ; 5 копеек ; 1932 ;  ; Br ; F+ ; 17 ; Vivi an ; 477 
 2378 ; 3 копейки ; 1931 ;  ; Br ; F-VF ; 5 ; Meshok ; 22 
 2379 ; 1 копейка ; 1932 ;  ; Br ; VF ; 9 ; nadyamin12 ; 200 
 2380 ; 1 рубль ; 1979 ;  ; Cu-Ni ; XF ; 41 ; arevera ; 1734 
 2381 ; 50 копеек ; 1973 ;  ; Cu-Ni ; VF-XF ; 21 ; kuzmichevem ; 228 
 2382 ; 2 копейки ; 1926 ;  ; Br ; VF ; 15 ; Gari 77 ; 18 
 2383 ; 3 копейки ; 1938 ;  ; Br ;  ; 24 ; Moryak ; 204 
 2384 ; 3 копейки ; 1933 ;  ; Br ; XF ; 17 ; msk-spb ; 123 
 2385 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; VF-XF ; 13 ; Gari 77 ; 85 
 2386 ; 3 копейки ; 1930 ;  ; Br ; VF ; 11 ; Нельсон ; 46 
 2387 ; 5 копеек ; 1946 ;  ; Br ; VF ; 20 ; Нельсон ; 83 
 2388 ; 5 копеек ; 1939 ;  ; Br ; VF ; 27 ; Alex1012 ; 317 
 2389 ; 2 копейки ; 1953 ;  ; Br ; VF ; 20 ; CMSpb ; 33 
 2390 ; 2 копейки ; 1946 ;  ; Br ; VF ; 26 ; CMSpb ; 46 
 2391 ; 1 копейка ; 1927 ;  ; Br ; VF ; 28 ; Moryak ; 277 
 2392 ; 2 копейки ; 1955 ;  ; Br ; VF-XF ; 19 ; Иди марки собирай! ; 65 
 2393 ; 5 копеек ; 1928 ;  ; Br ; F+ ; 5 ; Serega-500 ; 55 
 2394 ; 5 копеек ; 1931 ;  ; Br ; VF ; 15 ; ZOLTAN 333 ; 22 
 2395 ; 1 копейка ; 1928 ;  ; Br ; F-VF ; 15 ; Gari 77 ; 50 
 2396 ; 1 копейка ; 1928 ;  ; Br ; F ; 3 ; ctr ; 45 
 2397 ; 1 копейка ; 1932 ;  ; Br ; F ; 17 ; ZOLTAN 333 ; 101 
 2398 ; 2 копейки ; 1935 ;  ; Br ; F-VF ; 12 ; nadyamin12 ; 34 
 2399 ; 15 копеек ; 1943 ;  ; Ni ; VF ; 13 ; ctr ; 72 
 2400 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF ; 10 ; Vaserd ; 79 
 2401 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF+ ; 35 ; antonio77 ; 111 
 2402 ; 50 копеек ; 1966 ;  ; Cu-Ni ; VF+ ; 35 ; Нельсон ; 77 
 2403 ; 15 копеек. Брак ; 1979 ;  ; Cu-Ni ; VF-XF ; 52 ; контраст ; 663 
 2404 ; 10 копеек. Раскол ; 1961 ;  ; Cu-Ni ; VF+ ; 19 ; NNN ; 38 
 2405 ; 20 копеек ; 1950 ;  ; Ni ; F ; 27 ; ZOLTAN 333 ; 615 
 2406 ; 1 копейка ; 1928 ;  ; Br ; VF+ ; 7 ; heavy_fly ; 102 
 2407 ; 1 копейка ; 1935 ;  ; Br ; VF+ ; 62 ; Мерен ; 1108 
 2408 ; 1 рубль ; 1981 ;  ; Cu-Ni ; AU ; 24 ; Meshok ; 1752 
 2409 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 30 ; mordvin ; 1536 
 2410 ; 1 рубль ; 1974 ;  ; Cu-Ni ; AU ; 15 ; drn137 ; 1106 
 2411 ; 1 рубль ; 1968 ;  ; Cu-Ni ; AU ; 22 ; solo5 ; 1192 
 2412 ; 1 рубль ; 1982 ;  ; Cu-Ni ; AU ; 37 ; an17s ; 1717 
 2413 ; 1 рубль ; 1980 ;  ; Cu-Ni ; AU ; 37 ; mordvin ; 1617 
 2414 ; 1 рубль ; 1983 ;  ; Cu-Ni ; AU ; 42 ; иржик86 ; 1752 
 2415 ; 5 копеек ; 1949 ;  ; Br ; F-VF ; 20 ; kultan ; 46 
 2416 ; 3 копейки ; 1929 ;  ; Br ; F-VF ; 5 ; heavy_fly ; 130 
 2417 ; 3 копейки ; 1933 ;  ; Br ; F-VF ; 11 ; msk-spb ; 68 
 2418 ; 3 копейки ; 1937 ;  ; Br ; F-VF ; 5 ; Serega-500 ; 51 
 2419 ; 3 копейки ; 1943 ;  ; Br ; F-VF ; 9 ; yuve ; 90 
 2320 ; 5 копеек ; 1946 ;  ; Br ; F-VF ; 3 ; Serega-500 ; 30 
 2321 ; 10 копеек ; 1931 ;  ; Ni ; VF+ ; 43 ; Kоппи ; 301 
 2322 ; 10 копеек ; 1932 ;  ; Ni ; VF+ ; 20 ; Нельсон ; 97 
 2323 ; 10 копеек ; 1935 ;  ; Ni ; VF-XF ; 51 ; dimval ; 306 
 2324 ; 10 копеек ; 1940 ;  ; Ni ; VF-XF ; 45 ; Lafeto55 ; 248 
 2325 ; 10 копеек ; 1936 ;  ; Ni ; XF ; 22 ; Moryak ; 146 
 2326 ; 10 копеек ; 1943 ;  ; Ni ; XF ; 46 ; Vivi an ; 1702 
 2327 ; 10 копеек ; 1949 ;  ; Ni ; VF-XF ; 41 ; Moryak ; 337 
 2328 ; 10 копеек ; 1952 ;  ; Ni ; XF ; 10 ; Mongoda ; 11 
 2329 ; 10 копеек ; 1955 ;  ; Ni ; VF-XF ; 5 ; Plus ; 11 
 2330 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; VF-XF ; 9 ; Plus ; 30 
 2331 ; 10 копеек ; 1953 ;  ; Ni ; VF ; 5 ; бонифаций ; 9 
 2332 ; 10 копеек ; 1946 ;  ; Ni ; VF ; 13 ; бонифаций ; 57 
 2333 ; 10 копеек ; 1969 ;  ; Cu-Ni ; AU ; 37 ; mordvin ; 135 
 2334 ; 10 копеек ; 1954 ;  ; Ni ; VF ; 3 ; бонифаций ; 5 
 2335 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF+ ; 3 ; Meshok ; 11 
 2336 ; 10 копеек ; 1938 ;  ; Ni ; VF-XF ; 46 ; NNN ; 617 
 2337 ; 10 копеек ; 1948 ;  ; Ni ; VF-XF ; 19 ; nikki999 ; 81 
 2338 ; 10 копеек ; 1933 ;  ; Ni ; VF-XF ; 31 ; Мерен ; 123 
 2339 ; 10 копеек ; 1934 ;  ; Ni ; VF ; 31 ; an17s ; 519 
 2340 ; 10 копеек ; 1939 ;  ; Ni ; VF ; 58 ; an17s ; 296 
 2341 ; 5 копеек ; 1949 ;  ; Br ; VF- ; 8 ; kultan ; 62 
 2342 ; 5 копеек ; 1950 ;  ; Br ; F+ ; 33 ; ialaiola ; 183 
 2343 ; 3 копейки ; 1975 ;  ; Cu-Zn ; VF ; 13 ; г.а.в ; 71 
 2344 ; 3 копейки ; 1965 ;  ; Cu-Zn ; VF- ; 21 ; kalita ; 456 
 2345 ; 3 копейки ; 1973 ;  ; Cu-Zn ; XF ; 12 ; ATF72 ; 30 
 2346 ; 3 копейки ; 1966 ;  ; Cu-Zn ; VF ; 36 ; kalita ; 116 
 2347 ; 3 копейки ; 1951 ;  ; Br ; VF- ; 39 ; nikki999 ; 206 
 2348 ; 2 копейки ; 1951 ;  ; Br ; VF ; 21 ; sovmin ; 373 
 2349 ; 2 копейки ; 1965 ;  ; Cu-Zn ; VF ; 31 ; voron-74-47 ; 51 
 2350 ; 2 копейки ; 1941 ;  ; Br ; VF ; 6 ; Gari 77 ; 72 
 2351 ; 2 копейки ; 1945 ;  ; Br ; VF ; 60 ; nadyamin12 ; 1145 
 2352 ; 1 копейка ; 1965 ;  ; Cu-Zn ; VF ; 12 ; Rober ; 16 
 2353 ; 1 копейка ; 1964 ;  ; Cu-Zn ; VF ; 14 ; kalita ; 207 
 2354 ; 20 копеек ; 1933 ;  ; Ni ; XF ; 13 ; mao2017 ; 102 
 2355 ; 3 копейки ; 1930 ;  ; Br ; F ; 3 ; Снежный Барс ; 5 
 2356 ; 3 копейки ; 1935 ;  ; Br ; F ; 9 ; кар ; 27 
 2357 ; 1 рубль ; 1980 ;  ; Cu-Ni ; AU ; 31 ; иржик86 ; 1600 
 2358 ; 1 рубль  Брак. Раскол ; 1997 ; СПМД ; Cu-Ni-Zn ; VF ; 7 ; psrjdf1863 ; 101 
 2359 ; 15 копеек ; 1936 ;  ; Ni ; VF ; 16 ; Lafeto55 ; 130 
 2360 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; VF ; 33 ; dimval ; 257 
 2361 ; 5 копеек ; 1961 ;  ; Cu-Zn ; XF ; 3 ; 3457896 ; 16 
 2362 ; 5 копеек ; 1953 ;  ; Br ; VF+ ; 5 ; Moryak ; 101 
 2363 ; 2 копейки ; 1974 ;  ; Cu-Zn ; VF-XF ; 5 ; 3457896 ; 9 
 2364 ; 5 копеек ; 1955 ;  ; Br ; VF+ ; 15 ; 3457896 ; 69 
 2365 ; 1 копейка ; 1938 ;  ; Br ; VF ; 11 ; heavy_fly ; 96 
 2366 ; 1 копейка ; 1939 ;  ; Br ; XF ; 9 ; igrtlk ; 100 
 2367 ; 1 копейка ; 1949 ;  ; Br ; VF-XF ; 6 ; 3457896 ; 79 
 2368 ; 1 копейка ; 1936 ;  ; Br ; VF ; 5 ; металлург ; 90 
 2369 ; 1 копейка ; 1926 ;  ; Br ; VF- ; 22 ; an17s ; 167 
 2270 ; 20 копеек ; 1984 ;  ; Cu-Ni ; AU ; 9 ; Habs777 ; 40 
 2271 ; 20 копеек Л/с 3 коп 1981 ; 1991 ; ЛМД ; Cu-Ni ; AU ; 14 ; yuve ; 87 
 2272 ; 10 копеек ; 1962 ;  ; Cu-Ni ; AU ; 4 ; lva08 ; 102 
 2273 ; 10 копеек ; 1976 ;  ; Cu-Ni ; AU ; 33 ; vtf ; 226 
 2274 ; 10 копеек ; 1977 ;  ; Cu-Ni ; AU ; 17 ; tpls ; 166 
 2275 ; 10 копеек Толстый конец ленты, без ости из под ленты ; 1978 ;  ; Cu-Ni ; AU ; 23 ; psrjdf1863 ; 97 
 2276 ; 10 копеек Толстый конец ленты, малая ость из под ленты ; 1978 ;  ; Cu-Ni ; AU ; 24 ; vtf ; 126 
 2277 ; 10 копеек ; 1979 ;  ; Cu-Ni ; AU ; 17 ; vtf ; 61 
 2278 ; 10 копеек С уступом ; 1980 ;  ; Cu-Ni ; AU ; 9 ; Habs777 ; 36 
 2279 ; 10 копеек С уступом ; 1981 ;  ; Cu-Ni ; AU ; 13 ; Uri ; 55 
 2280 ; 10 копеек ; 1982 ;  ; Cu-Ni ; AU ; 9 ; Habs777 ; 36 
 2281 ; 10 копеек ; 1983 ;  ; Cu-Ni ; AU ; 11 ; 462 ; 45 
 2282 ; 10 копеек ; 1984 ;  ; Cu-Ni ; AU ; 13 ; lva08 ; 51 
 2283 ; 10 копеек ; 1985 ;  ; Cu-Ni ; AU ; 18 ; 462 ; 87 
 2284 ; 10 копеек ; 1986 ;  ; Cu-Ni ; AU ; 14 ; 462 ; 153 
 2285 ; 10 копеек ; 1987 ;  ; Cu-Ni ; AU ; 27 ; 462 ; 201 
 2286 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF+ ; 13 ; Moryak ; 155 
 2287 ; 5 копеек ; 1938 ;  ; Br ; F-VF ; 13 ; msk-spb ; 53 
 2288 ; 5 копеек ; 1939 ;  ; Br ; F-VF ; 14 ; aleksandr733 ; 171 
 2289 ; 5 копеек ; 1941 ;  ; Br ; F-VF ; 38 ; 21011984andrei ; 306 
 2290 ; 5 копеек ; 1946 ;  ; Br ; VF ; 20 ; es72. ; 63 
 2291 ; 5 копеек ; 1948 ;  ; Br ; F-VF ; 23 ; yuve ; 92 
 2292 ; 5 копеек ; 1931 ;  ; Br ; F-VF ; 7 ; Meshok ; 31 
 2293 ; 5 копеек ; 1940 ;  ; Br ; F-VF ; 19 ; рихтеб ; 111 
 2294 ; 5 копеек ; 1952 ;  ; Br ; VF+ ; 23 ; рихтеб ; 80 
 2295 ; 5 копеек ; 1932 ;  ; Br ; F-VF ; 12 ; рихтеб ; 41 
 2296 ; 5 копеек ; 1953 ;  ; Br ; VF ; 39 ; рихтеб ; 101 
 2297 ; 5 копеек ; 1943 ;  ; Br ; XF ; 48 ; mao2017 ; 211 
 2298 ; 5 копеек ; 1949 ;  ; Br ; VF ; 27 ; рихтеб ; 148 
 2299 ; 5 копеек ; 1975 ;  ; Cu-Zn ; VF ; 23 ; yuve ; 71 
 2300 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF ; 46 ; yuve ; 233 
 2301 ; 5 копеек ; 1928 ;  ; Br ; F-VF ; 23 ; ZOLTAN 333 ; 158 
 2302 ; 5 копеек ; 1954 ;  ; Br ; VF ; 13 ; рихтеб ; 57 
 2303 ; 5 копеек ; 1976 ;  ; Cu-Zn ; AU ; 13 ; Vaserd ; 55 
 2304 ; 5 копеек ; 1946 ;  ; Br ; F-VF ; 8 ; рихтеб ; 22 
 2305 ; 5 копеек ; 1926 ;  ; Br ; F-VF ; 26 ; ZOLTAN 333 ; 119 
 2306 ; 5 копеек ; 1924 ;  ; Cu ; F-VF ; 30 ; рихтеб ; 518 
 2307 ; 5 копеек ; 1956 ;  ; Br ; XF ; 25 ; рихтеб ; 227 
 2308 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; VF-XF ; 26 ; рихтеб ; 101 
 2309 ; 5 копеек ; 1929 ;  ; Br ; F-VF ; 60 ; Moryak ; 906 
 2310 ; 5 копеек ; 1974 ;  ; Cu-Zn ; VF ; 10 ; an17s ; 21 
 2311 ; 5 копеек ; 1955 ;  ; Br ; VF-XF ; 17 ; рихтеб ; 101 
 2312 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 13 ; Oleg72 ; 104 
 2313 ; 15 копеек ; 1943 ;  ; Ni ; F-VF ; 9 ; Moryak ; 93 
 2314 ; 10 копеек ; 1931 ;  ; Ni ; F-VF ; 14 ; nadyamin12 ; 133 
 2315 ; 10 копеек ; 1935 ;  ; Ni ; VF- ; 14 ; Alex1012 ; 159 
 2316 ; 5 копеек ; 1938 ;  ; Br ; F-VF ; 3 ; Gari 77 ; 136 
 2317 ; 5 копеек ; 1936 ;  ; Br ; F-VF ; 23 ; Gari 77 ; 561 
 2318 ; 5 копеек ; 1939 ;  ; Br ; F-VF ; 5 ; Gari 77 ; 125 
 2319 ; 5 копеек ; 1940 ;  ; Br ; F-VF ; 3 ; v1asov ; 89 
 2220 ; 2 копейки ; 1926 ;  ; Br ; F ; 3 ; AlexRep ; 46 
 2221 ; 2 копейки ; 1940 ;  ; Br ; VF ; 45 ; dimval ; 136 
 2222 ; 2 копейки ; 1934 ;  ; Br ; F ; 5 ; AlexRep ; 34 
 2223 ; 1 копейка ; 1954 ;  ; Br ; VF+ ; 9 ; AlexRep ; 35 
 2224 ; 2 копейки ; 1926 ;  ; Br ; F-VF ; 20 ; Niknik67 ; 21 
 2225 ; 2 копейки ; 1926 ;  ; Br ; VF- ; 5 ; Meshok ; 30 
 2226 ; 2 копейки ; 1926 ;  ; Br ; VF- ; 3 ; Meshok ; 12 
 2227 ; 2 копейки ; 1926 ;  ; Br ; F-VF ; 7 ; Meshok ; 13 
 2228 ; 20 копеек ; 1931 ;  ; Ni ; VF ; 5 ; psrjdf1863 ; 101 
 2229 ; 2 копейки ; 1926 ;  ; Br ; F-VF ; 4 ; Niknik67 ; 13 
 2230 ; 20 копеек ; 1942 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F-VF ; 8 ; иржик86 ; 164 
 2231 ; 2 копейки ; 1945 ;  ; Br ; F-VF ; 28 ; Holder31 ; 357 
 2232 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF ; 7 ; voron-74-47 ; 88 
 2233 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF+ ; 11 ; focus ; 104 
 2234 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF ; 9 ; kuzmichevem ; 93 
 2235 ; 1 копейка ; 1926 ;  ; Br ; F+ ; 11 ; Serega-500 ; 46 
 2236 ; 1 копейка ; 1927 ;  ; Br ; VF ; 34 ; kultan ; 185 
 2237 ; 1 копейка ; 1928 ;  ; Br ; F-VF ; 11 ; Serega-500 ; 21 
 2238 ; 1 копейка ; 1933 ;  ; Br ; F+ ; 3 ; Serega-500 ; 23 
 2239 ; 1 копейка ; 1934 ;  ; Br ; VF ; 2 ; Gari 77 ; 114 
 2240 ; 1 копейка ; 1933 ;  ; Br ; VF- ; 8 ; uhfvv7 ; 72 
 2241 ; 1 копейка ; 1941 ;  ; Br ; VF ; 34 ; nadyamin12 ; 237 
 2242 ; 1 копейка ; 1961 ;  ; Cu-Zn ; VF ; 10 ; Vaserd ; 18 
